Sale_ID,Date,Country,City,Store_ID,Sales_Channel,Brand,Model,Supplier,Storage_GB,Color,Price_USD,COGS_USD,Units_Sold,Discount_pct,Revenue_USD,Cost_Total_USD,Profit_USD,Profit_Margin,Inventory_Level,Promotion,Payment_Method,Warranty_Type,Customer_Rating,Returned,Salesperson_ID
200382,02-09-25,USA,Los Angeles,STORE_5,Store,Apple,iPhone 14,Apple Distribution Ltd,128,Silver,639.67,464.42,2,0,1279.34,928.84,350.5,0.274,72,Holiday Sale,PayPal,Extended 24M,4.8,1,EMP_162
200383,05-01-25,Poland,Warsaw,STORE_6,Online,Apple,iPhone 15,Apple Distribution Ltd,512,Silver,806.46,573.37,3,0,2419.38,1720.11,699.27,0.289,67,Back to School,PayPal,Standard 12M,4.4,0,EMP_163
200384,23-10-25,Poland,Warsaw,STORE_5,Online,Apple,iPhone 13,Apple Distribution Ltd,64,Red,660.2,393.84,4,0,2640.8,1575.36,1065.44,0.403,61,Back to School,Cash,Extended 24M,4.9,1,EMP_109
200385,12-01-25,Ukraine,Lviv,STORE_7,Online,Google,Pixel 7,Google Devices Supply,128,Red,680.28,508.31,2,0,1360.56,1016.62,343.94,0.253,33,Black Friday,Credit Card,Standard 12M,3.9,0,EMP_167
200386,25-07-25,Ukraine,Lviv,STORE_1,Store,Google,Pixel 8,Google Devices Supply,256,White,816.54,552.16,2,0.1,1469.77,1104.32,365.45,0.249,63,Back to School,Google Pay,Extended 24M,4.2,0,EMP_123
200387,17-07-25,Poland,Warsaw,STORE_10,Store,OnePlus,OnePlus 10,OnePlus Distribution,128,Blue,632.3,425.05,1,0.05,600.68,425.05,175.63,0.292,5,Black Friday,PayPal,Extended 24M,4.4,0,EMP_139
200388,28-07-25,USA,Los Angeles,STORE_9,Online,Samsung,Galaxy S22,Samsung Electronics Distribution,64,Green,788.62,549.36,2,0.15,1340.65,1098.72,241.93,0.18,18,Black Friday,PayPal,Standard 12M,3.6,0,EMP_109
200389,26-06-25,Ukraine,Lviv,STORE_7,Store,OnePlus,OnePlus 11,OnePlus Distribution,64,Red,800.2,553.73,4,0.15,2720.68,2214.92,505.76,0.186,37,Black Friday,PayPal,Standard 12M,4.9,0,EMP_147
200390,22-08-25,UK,Manchester,STORE_8,Store,Apple,iPhone 13,Apple Distribution Ltd,64,Red,1128.1,636.59,3,0.05,3215.08,1909.77,1305.31,0.406,17,Holiday Sale,Google Pay,Extended 24M,3.8,0,EMP_166
200391,15-03-25,Poland,Krakow,STORE_8,Online,Xiaomi,Xiaomi 13,Xiaomi Global Supply,512,Red,803.02,577.97,2,0,1606.04,1155.94,450.1,0.28,8,Holiday Sale,Apple Pay,Extended 24M,4.4,0,EMP_137
200392,02-11-25,USA,Los Angeles,STORE_6,Online,Google,Pixel 7,Google Devices Supply,64,White,790.3,454.9,4,0.15,2687.02,1819.6,867.42,0.323,27,None,Credit Card,Extended 24M,4.6,0,EMP_133
200393,26-10-25,Ukraine,Kyiv,STORE_2,Online,Samsung,Galaxy S22,Samsung Electronics Distribution,512,Silver,1138.81,771.98,2,0,2277.62,1543.96,733.66,0.322,34,Back to School,PayPal,Extended 24M,3.9,1,EMP_120
200394,07-02-25,UK,Manchester,STORE_4,Online,Google,Pixel 8,Google Devices Supply,512,Green,465.93,265.72,1,0.1,419.34,265.72,153.62,0.366,76,Holiday Sale,Credit Card,Extended 24M,4.9,0,EMP_160
200395,25-04-25,UK,Manchester,STORE_10,Store,Google,Pixel 8,Google Devices Supply,512,Silver,1136.73,690.64,1,0.15,966.22,690.64,275.58,0.285,76,Holiday Sale,Apple Pay,Extended 24M,3.8,0,EMP_164
200396,25-08-25,Ukraine,Kyiv,STORE_8,Store,Google,Pixel 8,Google Devices Supply,128,Silver,610.97,456.29,1,0,610.97,456.29,154.68,0.253,44,Back to School,Credit Card,Standard 12M,3.8,0,EMP_166
200397,04-10-25,USA,Los Angeles,STORE_5,Store,Google,Pixel 7,Google Devices Supply,128,Silver,980.11,606.51,3,0,2940.33,1819.53,1120.8,0.381,50,None,Cash,Extended 24M,4.5,0,EMP_164
200398,21-11-25,Germany,Berlin,STORE_10,Online,Apple,iPhone 13,Apple Distribution Ltd,64,Black,1001.36,628.97,4,0.1,3604.9,2515.88,1089.02,0.302,50,Holiday Sale,Google Pay,Standard 12M,5,0,EMP_120
200399,25-09-25,Ukraine,Lviv,STORE_7,Store,Google,Pixel 8,Google Devices Supply,512,Black,558.69,406.88,1,0,558.69,406.88,151.81,0.272,14,Back to School,Credit Card,Standard 12M,4.9,0,EMP_134
200400,21-12-25,USA,Los Angeles,STORE_10,Store,Apple,iPhone 15 Pro,Apple Distribution Ltd,128,Green,1071.27,614.99,3,0.15,2731.74,1844.97,886.77,0.325,5,None,Credit Card,Standard 12M,4.6,1,EMP_129
200401,21-06-25,Germany,Munich,STORE_7,Store,Samsung,Galaxy S22,Samsung Electronics Distribution,512,Black,611.21,417.49,4,0,2444.84,1669.96,774.88,0.317,43,Back to School,Cash,Extended 24M,4.3,0,EMP_105
200402,14-02-25,Poland,Warsaw,STORE_10,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,512,Red,646.4,367.32,1,0.05,614.08,367.32,246.76,0.402,74,Holiday Sale,Credit Card,Standard 12M,3.8,0,EMP_167
200403,31-01-25,Poland,Warsaw,STORE_5,Store,Samsung,Galaxy A54,Samsung Electronics Distribution,256,Blue,433.71,313.56,4,0,1734.84,1254.24,480.6,0.277,62,Holiday Sale,Apple Pay,Extended 24M,4,1,EMP_170
200404,04-10-25,USA,Los Angeles,STORE_5,Online,Xiaomi,Xiaomi 13,Xiaomi Global Supply,128,Black,400.69,238.19,2,0,801.38,476.38,325,0.406,25,Back to School,Cash,Extended 24M,4.3,0,EMP_100
200405,05-12-25,UK,Manchester,STORE_1,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,128,Green,536.91,330.39,2,0,1073.82,660.78,413.04,0.385,69,None,Apple Pay,Extended 24M,4.8,1,EMP_126
200406,28-09-25,USA,Los Angeles,STORE_2,Store,Google,Pixel 7,Google Devices Supply,512,Red,1189.56,655.5,2,0.15,2022.25,1311,711.25,0.352,74,Holiday Sale,Google Pay,Extended 24M,4.5,1,EMP_109
200407,10-12-25,Poland,Krakow,STORE_7,Store,Apple,iPhone 14,Apple Distribution Ltd,64,Silver,807.22,600.49,4,0.05,3067.44,2401.96,665.48,0.217,30,Black Friday,Apple Pay,Extended 24M,4,0,EMP_112
200408,03-05-25,UK,London,STORE_3,Store,Google,Pixel 7,Google Devices Supply,256,Silver,876.22,593.58,2,0.1,1577.2,1187.16,390.04,0.247,73,Back to School,Credit Card,Extended 24M,4.9,0,EMP_144
200409,23-02-25,USA,New York,STORE_6,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,64,Red,1136.29,629.01,1,0.15,965.85,629.01,336.84,0.349,77,Back to School,Google Pay,Extended 24M,4.9,0,EMP_147
200410,23-04-25,Ukraine,Kyiv,STORE_2,Online,Google,Pixel 8,Google Devices Supply,64,Blue,984,583.79,4,0.1,3542.4,2335.16,1207.24,0.341,34,Back to School,Apple Pay,Extended 24M,4.2,1,EMP_138
200411,23-02-25,Poland,Warsaw,STORE_8,Online,Google,Pixel 8,Google Devices Supply,512,Green,621.71,345.16,4,0,2486.84,1380.64,1106.2,0.445,73,None,Credit Card,Standard 12M,4.8,0,EMP_156
200412,13-06-25,Poland,Krakow,STORE_7,Online,Google,Pixel 8,Google Devices Supply,256,Green,856.96,549.93,1,0.05,814.11,549.93,264.18,0.325,41,None,Cash,Standard 12M,3.8,0,EMP_126
200413,14-03-25,Poland,Krakow,STORE_9,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,512,Silver,1169.12,745.72,1,0.15,993.75,745.72,248.03,0.25,35,Black Friday,PayPal,Extended 24M,4.1,0,EMP_162
200414,17-04-25,Ukraine,Lviv,STORE_8,Store,Xiaomi,Mi 11,Xiaomi Global Supply,128,Blue,764.84,456.23,4,0.05,2906.39,1824.92,1081.47,0.372,27,Back to School,Google Pay,Extended 24M,4.3,0,EMP_109
200415,26-01-25,Germany,Munich,STORE_3,Store,Apple,iPhone 13,Apple Distribution Ltd,128,Green,370.61,268.82,3,0.05,1056.24,806.46,249.78,0.236,24,Back to School,Google Pay,Standard 12M,4.9,0,EMP_128
200416,31-10-25,Poland,Warsaw,STORE_1,Online,Google,Pixel 8,Google Devices Supply,64,Green,537.1,394.43,2,0.15,913.07,788.86,124.21,0.136,41,Holiday Sale,Cash,Standard 12M,4.8,0,EMP_165
200417,11-06-25,UK,Manchester,STORE_8,Store,OnePlus,OnePlus 11,OnePlus Distribution,64,Silver,488.53,345.59,3,0.05,1392.31,1036.77,355.54,0.255,41,Holiday Sale,Apple Pay,Extended 24M,4.8,0,EMP_157
200418,22-09-25,USA,New York,STORE_7,Store,Samsung,Galaxy S23,Samsung Electronics Distribution,128,Red,1176.32,697.93,4,0,4705.28,2791.72,1913.56,0.407,18,Holiday Sale,Cash,Extended 24M,4,0,EMP_151
200419,30-11-25,USA,New York,STORE_2,Online,Apple,iPhone 15 Pro,Apple Distribution Ltd,64,Green,1195.9,696.08,1,0,1195.9,696.08,499.82,0.418,35,Black Friday,Credit Card,Standard 12M,3.7,0,EMP_166
200420,14-05-25,Poland,Krakow,STORE_10,Store,Samsung,Galaxy S21,Samsung Electronics Distribution,256,Black,1047.38,720.88,1,0.1,942.64,720.88,221.76,0.235,18,Black Friday,PayPal,Standard 12M,4.1,0,EMP_160
200421,20-10-25,USA,New York,STORE_5,Store,Samsung,Galaxy A54,Samsung Electronics Distribution,128,White,416.71,280.07,1,0,416.71,280.07,136.64,0.328,14,None,Credit Card,Extended 24M,5,0,EMP_130
200422,27-05-25,UK,London,STORE_5,Online,OnePlus,OnePlus 10,OnePlus Distribution,512,Red,765.5,438.47,2,0,1531,876.94,654.06,0.427,11,Back to School,PayPal,Extended 24M,3.7,0,EMP_104
200423,25-10-25,USA,Los Angeles,STORE_8,Store,OnePlus,OnePlus 10,OnePlus Distribution,512,Black,631.66,402.31,4,0.15,2147.64,1609.24,538.4,0.251,59,Holiday Sale,Credit Card,Extended 24M,3.9,0,EMP_140
200424,09-05-25,Poland,Warsaw,STORE_3,Online,OnePlus,OnePlus 11,OnePlus Distribution,256,Black,530.39,345.82,2,0.1,954.7,691.64,263.06,0.276,68,Black Friday,Cash,Extended 24M,3.9,0,EMP_109
200425,14-12-25,USA,Los Angeles,STORE_8,Store,OnePlus,OnePlus 10,OnePlus Distribution,256,Blue,855.34,515.46,3,0,2566.02,1546.38,1019.64,0.397,53,None,Cash,Extended 24M,4.1,0,EMP_104
200426,28-01-25,Ukraine,Lviv,STORE_8,Online,Xiaomi,Xiaomi 13,Xiaomi Global Supply,512,Red,931.26,590.6,1,0.15,791.57,590.6,200.97,0.254,50,None,PayPal,Extended 24M,4,1,EMP_125
200427,19-01-25,Ukraine,Lviv,STORE_7,Online,Apple,iPhone 13,Apple Distribution Ltd,256,Silver,986.2,559.63,1,0.05,936.89,559.63,377.26,0.403,53,None,Google Pay,Standard 12M,4.4,0,EMP_105
200428,23-06-25,USA,Los Angeles,STORE_3,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,128,Silver,935.98,687.9,1,0.05,889.18,687.9,201.28,0.226,64,Black Friday,Credit Card,Standard 12M,4.9,1,EMP_108
200429,08-02-25,USA,Los Angeles,STORE_10,Online,OnePlus,OnePlus 11,OnePlus Distribution,256,Silver,977.81,716.46,4,0,3911.24,2865.84,1045.4,0.267,32,Black Friday,Apple Pay,Standard 12M,4.9,0,EMP_141
200430,23-03-25,Poland,Krakow,STORE_3,Online,Samsung,Galaxy S22,Samsung Electronics Distribution,256,White,569.25,338.37,3,0.1,1536.98,1015.11,521.87,0.34,44,Back to School,PayPal,Extended 24M,4.6,0,EMP_108
200431,25-09-25,USA,Chicago,STORE_10,Store,Xiaomi,Mi 11,Xiaomi Global Supply,256,Black,377.23,244.16,3,0,1131.69,732.48,399.21,0.353,59,None,Apple Pay,Standard 12M,4.3,0,EMP_139
200432,30-11-25,Ukraine,Lviv,STORE_6,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,512,Silver,645.62,426.39,1,0.05,613.34,426.39,186.95,0.305,53,Back to School,Cash,Extended 24M,3.7,0,EMP_156
200433,11-10-25,Ukraine,Lviv,STORE_2,Online,Apple,iPhone 14,Apple Distribution Ltd,256,Red,1050.65,755.48,2,0.05,1996.24,1510.96,485.28,0.243,6,Back to School,Apple Pay,Extended 24M,4.2,0,EMP_108
200434,21-05-25,USA,Los Angeles,STORE_10,Store,Apple,iPhone 15,Apple Distribution Ltd,128,Red,355.5,243.22,2,0,711,486.44,224.56,0.316,48,None,Credit Card,Extended 24M,3.6,0,EMP_137
200435,07-06-25,Poland,Warsaw,STORE_10,Online,Apple,iPhone 13,Apple Distribution Ltd,256,Blue,1069.31,773.3,2,0,2138.62,1546.6,592.02,0.277,32,Black Friday,Google Pay,Extended 24M,4.1,1,EMP_127
200436,12-06-25,Poland,Warsaw,STORE_9,Store,Apple,iPhone 13,Apple Distribution Ltd,128,White,627.49,404.45,1,0,627.49,404.45,223.04,0.355,78,Holiday Sale,PayPal,Standard 12M,4.5,0,EMP_145
200437,27-01-25,Ukraine,Kyiv,STORE_1,Online,Samsung,Galaxy A54,Samsung Electronics Distribution,256,Black,592.89,427.93,2,0.05,1126.49,855.86,270.63,0.24,66,Black Friday,Credit Card,Standard 12M,5,0,EMP_145
200438,15-03-25,USA,Los Angeles,STORE_9,Store,Google,Pixel 8,Google Devices Supply,128,White,1099.02,724.71,3,0.15,2802.5,2174.13,628.37,0.224,66,Back to School,Apple Pay,Standard 12M,5,0,EMP_107
200439,01-02-25,USA,Los Angeles,STORE_9,Store,Google,Pixel 7,Google Devices Supply,128,Blue,752.22,430.05,4,0.1,2707.99,1720.2,987.79,0.365,58,Holiday Sale,Google Pay,Extended 24M,4.1,0,EMP_124
200440,29-05-25,Germany,Munich,STORE_4,Online,Xiaomi,Redmi Note 12,Xiaomi Global Supply,128,Blue,1126.7,668.09,1,0.05,1070.37,668.09,402.28,0.376,67,Black Friday,Google Pay,Extended 24M,4.2,0,EMP_153
200441,25-08-25,USA,Chicago,STORE_3,Online,Apple,iPhone 15,Apple Distribution Ltd,128,Blue,465.45,273.07,3,0,1396.35,819.21,577.14,0.413,34,None,Credit Card,Extended 24M,4.7,0,EMP_154
200442,11-01-25,USA,Chicago,STORE_4,Store,OnePlus,OnePlus 11,OnePlus Distribution,512,Blue,405.28,228.92,4,0,1621.12,915.68,705.44,0.435,52,None,Google Pay,Standard 12M,4,0,EMP_147
200443,25-10-25,Poland,Warsaw,STORE_3,Online,Google,Pixel 7,Google Devices Supply,128,Silver,1178.33,854,3,0.15,3004.74,2562,442.74,0.147,45,Black Friday,Cash,Standard 12M,4.2,1,EMP_135
200444,11-07-25,Ukraine,Lviv,STORE_3,Online,Google,Pixel 8,Google Devices Supply,64,Black,488.11,331.69,3,0,1464.33,995.07,469.26,0.32,15,Holiday Sale,Credit Card,Standard 12M,3.8,0,EMP_127
200445,16-07-25,Ukraine,Kyiv,STORE_10,Online,Samsung,Galaxy S21,Samsung Electronics Distribution,512,Blue,401.43,258.76,4,0.15,1364.86,1035.04,329.82,0.242,9,None,PayPal,Standard 12M,4.2,0,EMP_148
200446,30-11-25,Ukraine,Kyiv,STORE_10,Store,OnePlus,OnePlus 10,OnePlus Distribution,64,Silver,961.83,560.3,1,0.1,865.65,560.3,305.35,0.353,7,Back to School,Google Pay,Standard 12M,4.8,0,EMP_101
200447,25-12-25,USA,New York,STORE_8,Store,Google,Pixel 8,Google Devices Supply,512,Black,495.1,312.52,1,0.15,420.84,312.52,108.32,0.257,79,Back to School,Apple Pay,Standard 12M,4.2,0,EMP_154
200448,15-03-25,Poland,Warsaw,STORE_6,Store,OnePlus,OnePlus 11,OnePlus Distribution,512,Blue,1104.61,789.84,2,0.05,2098.76,1579.68,519.08,0.247,68,Back to School,Google Pay,Extended 24M,4.9,0,EMP_150
200449,17-02-25,Ukraine,Kyiv,STORE_3,Online,Xiaomi,Mi 11,Xiaomi Global Supply,64,Black,516.66,346.7,2,0,1033.32,693.4,339.92,0.329,9,Back to School,Google Pay,Standard 12M,4.8,0,EMP_170
200450,09-07-25,Ukraine,Kyiv,STORE_2,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,512,Green,468.15,274.7,1,0.1,421.33,274.7,146.63,0.348,16,Holiday Sale,PayPal,Extended 24M,4.4,0,EMP_125
200451,19-07-25,Poland,Warsaw,STORE_1,Online,Google,Pixel 7,Google Devices Supply,128,Blue,849.63,633.71,2,0.1,1529.33,1267.42,261.91,0.171,58,Back to School,Cash,Extended 24M,4,1,EMP_155
200452,19-03-25,Poland,Warsaw,STORE_2,Store,Google,Pixel 8,Google Devices Supply,128,Blue,559.26,368.64,2,0,1118.52,737.28,381.24,0.341,13,None,PayPal,Extended 24M,3.7,0,EMP_122
200453,06-11-25,Poland,Warsaw,STORE_9,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,64,Black,894.84,493.99,1,0.15,760.61,493.99,266.62,0.351,62,Back to School,Cash,Standard 12M,4,0,EMP_119
200454,28-09-25,USA,Chicago,STORE_3,Store,Apple,iPhone 15 Pro,Apple Distribution Ltd,512,Red,803.73,561.68,3,0,2411.19,1685.04,726.15,0.301,53,Back to School,Cash,Standard 12M,4,0,EMP_140
200455,18-04-25,USA,New York,STORE_6,Online,Xiaomi,Xiaomi 13,Xiaomi Global Supply,128,Black,331.45,232.81,2,0,662.9,465.62,197.28,0.298,38,None,Google Pay,Extended 24M,3.6,0,EMP_116
200456,13-06-25,USA,Chicago,STORE_2,Store,Xiaomi,Mi 11,Xiaomi Global Supply,64,Silver,745.06,419.45,2,0.15,1266.6,838.9,427.7,0.338,72,Holiday Sale,PayPal,Standard 12M,3.8,0,EMP_141
200457,12-03-25,Ukraine,Lviv,STORE_4,Online,Apple,iPhone 15,Apple Distribution Ltd,64,Blue,1062.44,692.22,2,0.1,1912.39,1384.44,527.95,0.276,80,None,Cash,Extended 24M,4.6,0,EMP_110
200458,12-11-25,Poland,Krakow,STORE_6,Store,Xiaomi,Redmi Note 12,Xiaomi Global Supply,64,Red,439.89,322.05,3,0.1,1187.7,966.15,221.55,0.187,31,Black Friday,PayPal,Standard 12M,3.8,1,EMP_114
200459,11-01-25,Poland,Krakow,STORE_2,Online,OnePlus,OnePlus 11,OnePlus Distribution,512,Black,453.15,294.34,2,0.05,860.98,588.68,272.3,0.316,38,Holiday Sale,Credit Card,Standard 12M,4.6,1,EMP_159
200460,23-12-25,Ukraine,Kyiv,STORE_5,Store,Google,Pixel 8,Google Devices Supply,512,Red,748.92,487.97,2,0.05,1422.95,975.94,447.01,0.314,68,Holiday Sale,Google Pay,Standard 12M,4.8,0,EMP_156
200461,06-03-25,UK,Manchester,STORE_5,Online,Xiaomi,Mi 11,Xiaomi Global Supply,512,Black,369.77,222.23,2,0,739.54,444.46,295.08,0.399,43,Black Friday,Google Pay,Extended 24M,4.7,1,EMP_169
200462,29-12-25,USA,New York,STORE_6,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,64,Black,952.31,602.5,1,0,952.31,602.5,349.81,0.367,76,None,Credit Card,Standard 12M,4.9,0,EMP_143
200463,07-12-25,Germany,Munich,STORE_3,Online,Samsung,Galaxy S22,Samsung Electronics Distribution,128,Silver,382.94,280.74,1,0,382.94,280.74,102.2,0.267,76,Holiday Sale,PayPal,Extended 24M,3.7,1,EMP_169
200464,27-05-25,Ukraine,Lviv,STORE_10,Online,OnePlus,OnePlus 10,OnePlus Distribution,256,Blue,1159.8,709.79,4,0.05,4407.24,2839.16,1568.08,0.356,20,Black Friday,Credit Card,Standard 12M,3.9,0,EMP_161
200465,21-11-25,Ukraine,Lviv,STORE_2,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,256,Green,418.22,297.92,4,0.05,1589.24,1191.68,397.56,0.25,41,Holiday Sale,Cash,Extended 24M,4,0,EMP_102
200466,04-03-25,Germany,Munich,STORE_9,Online,OnePlus,OnePlus 11,OnePlus Distribution,512,Black,1059.55,628.72,1,0.15,900.62,628.72,271.9,0.302,37,None,Cash,Standard 12M,4.8,0,EMP_113
200467,23-04-25,Ukraine,Lviv,STORE_3,Store,OnePlus,OnePlus 10,OnePlus Distribution,128,White,850.26,486.4,4,0,3401.04,1945.6,1455.44,0.428,65,None,Apple Pay,Standard 12M,3.7,0,EMP_137
200468,29-10-25,Poland,Krakow,STORE_10,Online,Google,Pixel 7,Google Devices Supply,128,Green,1084.16,733.03,2,0,2168.32,1466.06,702.26,0.324,48,Black Friday,PayPal,Standard 12M,4.8,0,EMP_166
200469,04-01-25,USA,Chicago,STORE_9,Store,Samsung,Galaxy A54,Samsung Electronics Distribution,128,Silver,775.55,535.73,1,0.1,698,535.73,162.27,0.232,70,None,Apple Pay,Standard 12M,4.9,1,EMP_133
200470,22-03-25,Germany,Munich,STORE_5,Online,Google,Pixel 8,Google Devices Supply,128,Green,1164.31,748.38,2,0.05,2212.19,1496.76,715.43,0.323,52,None,PayPal,Standard 12M,4.3,0,EMP_160
200471,12-03-25,Poland,Krakow,STORE_1,Store,OnePlus,OnePlus 11,OnePlus Distribution,256,Green,984.77,623.21,4,0.15,3348.22,2492.84,855.38,0.255,51,Holiday Sale,PayPal,Extended 24M,3.8,0,EMP_122
200472,15-05-25,UK,Manchester,STORE_4,Online,Google,Pixel 8,Google Devices Supply,128,Silver,586.41,323.38,3,0,1759.23,970.14,789.09,0.449,31,Holiday Sale,Credit Card,Standard 12M,4.7,0,EMP_170
200473,07-02-25,USA,Chicago,STORE_1,Store,Samsung,Galaxy S21,Samsung Electronics Distribution,512,White,1182.6,684.69,1,0,1182.6,684.69,497.91,0.421,25,Holiday Sale,Cash,Standard 12M,3.9,0,EMP_104
200474,22-01-25,UK,London,STORE_1,Store,Apple,iPhone 15,Apple Distribution Ltd,128,White,426.46,267.07,3,0,1279.38,801.21,478.17,0.374,5,Holiday Sale,Google Pay,Standard 12M,4.4,0,EMP_148
200475,11-04-25,UK,London,STORE_5,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,128,Silver,953.06,531.57,4,0.05,3621.63,2126.28,1495.35,0.413,25,Back to School,PayPal,Extended 24M,4.7,0,EMP_101
200476,16-04-25,Ukraine,Kyiv,STORE_6,Online,Samsung,Galaxy S23,Samsung Electronics Distribution,512,White,969.03,621.68,4,0,3876.12,2486.72,1389.4,0.358,29,None,Cash,Extended 24M,4.4,1,EMP_127
200477,30-11-25,Ukraine,Kyiv,STORE_2,Online,Google,Pixel 7,Google Devices Supply,64,Red,494.9,281.94,4,0.1,1781.64,1127.76,653.88,0.367,26,None,Credit Card,Standard 12M,4.9,1,EMP_151
200478,23-11-25,UK,London,STORE_7,Store,Xiaomi,Xiaomi 13,Xiaomi Global Supply,128,Red,814.7,469.69,1,0.05,773.97,469.69,304.28,0.393,37,Black Friday,Credit Card,Standard 12M,4.9,0,EMP_140
200479,31-03-25,Germany,Munich,STORE_4,Online,OnePlus,OnePlus 10,OnePlus Distribution,64,Black,1108.51,740.9,1,0.15,942.23,740.9,201.33,0.214,48,Holiday Sale,PayPal,Standard 12M,4.3,0,EMP_148
